"Europa;Noord Europa;IJsland;Rekjavíkurvaedhi og Reykjanessvædhi ;Hafnarfjörður","(W 22 00 - W 21 56 /N 64 06 - N 64 02)","-21.933333333333,64.033333333333,-22,64.1",0,80.4.010.640
"Europa;Noord Europa;IJsland;Rekjavíkurvaedhi og Reykjanessvædhi ;Reykjavík","(W 22 00 - W 21 56 /N 64 11 - N 64 07)","-21.933333333333,64.116666666667,-22,64.183333333333",0,80.4.010.650
"Europa;Noord Europa;IJsland;Rekjavíkurvaedhi og Reykjanessvædhi ;Kópavogur","(W 21 55 - W 21 51 /N 64 08 - N 6404)","-21.85,6404,-21.916666666667,64.133333333333",0,80.4.010.660
"Europa;Noord Europa;IJsland;Vesturlan","(W 24 30 - W 20 /N 65 30 - N 64)","-20,64,-24.5,65.5",0,80.4.010.700
"Europa;Noord Europa;IJsland;Vesturlan;Dalasýsla","(W 23 - W 21 /N 65 30 - N 64 45)","-21,64.75,-23,65.5",0,80.4.010.710
"Europa;Noord Europa;IJsland;Vesturlan;Snæfellnes- og Hanppadalssýsla","(W 24 15 - W 21 45 /N 65 15 - N 64 30)","-21.75,64.5,-24.25,65.25",0,80.4.010.720
"Europa;Noord Europa;IJsland;Vesturlan;Mýrasýsla","(W 22 45 - W 20 15 /N 65 15 - N 64 15)","-20.25,64.25,-22.75,65.25",0,80.4.010.730
"Europa;Noord Europa;IJsland;Vesturlan;Borgarfjarðarsýsla","(W 22 30 - W 20 00 /N 65 00 - N 64 15)","-20,64.25,-22.5,65",0,80.4.010.740
"Europa;Noord Europa;IJsland;Vesturlan;Arkanes","(W 22 07 - W 22 03 /N 64 21 - N 64 17)","-22.05,64.283333333333,-22.116666666667,64.35",0,80.4.010.750
"Europa;Noord Europa;Noorwegen","(O 4 - O 31 /N 72 - N 57)","31,57,4,72",4,80.4.020
"Europa;Noord Europa;Noorwegen;Finnmark","(O 20 - O 32 /N 71 30 - N 68 30)","32,68.5,20,71.5",0,80.4.020.050
"Europa;Noord Europa;Noorwegen;Troms","(O 15 - O 23 /N 70 - N 68 15)","23,68.25,15,70",0,80.4.020.100
"Europa;Noord Europa;Noorwegen;Nordland","(O 12 - O 18 /N 68 45 - n 65)","18,n 65,12,68.75",0,80.4.020.150
"Europa;Noord Europa;Noorwegen;Nord-Trøndelag","(O 10 - O 14 30 /N 65 15 - N 63)","14.5,63,10,65.25",0,80.4.020.200
"Europa;Noord Europa;Noorwegen;Sør-Trøndelag","(O 8 - O 12 30 /N 64 30 - N 62)","12.5,62,8,64.5",0,80.4.020.250
"Europa;Noord Europa;Noorwegen;Møre og Romsdal","(O 5 - O 9 30 /N 63 45 - N 61 30)","9.5,61.5,5,63.75",0,80.4.020.300
"Europa;Noord Europa;Noorwegen;Sogn og Fjordane","(O 4 - O 8 15 /N 62 30 - N 60 15)","8.25,60.25,4,62.5",0,80.4.020.350
"Europa;Noord Europa;Noorwegen;Oppland","(O 7 - O 11 /N 62 30 - N 60)","11,60,7,62.5",0,80.4.020.400
"Europa;Noord Europa;Noorwegen;Hedmark","(O 9 15 - O 13 /N 63 - N 59 45)","13,59.75,9.25,63",0,80.4.020.450
"Europa;Noord Europa;Noorwegen;Akershus","(O 10 15 - O 12 /N 60 30 - N 59 30)","12,59.5,10.25,60.5",1,80.4.020.500
"Europa;Noord Europa;Noorwegen;Oslo","(O 10 15 - O 11 /N 60 15 - N 59 45)","11,59.75,10.25,60.25",1,80.4.020.550
"Europa;Noord Europa;Noorwegen;Østfold","(O 10 15 - O 12 /N 59 45 - N 58 45)","12,58.75,10.25,59.75",0,80.4.020.600
"Europa;Noord Europa;Noorwegen;Vestfold","(O 9 30 - O 10 45 /N 59 45 - N 58 45)","10.75,58.75,9.5,59.75",0,80.4.020.650
"Europa;Noord Europa;Noorwegen;Buskerud","(O 7 - O 10 30 /N 61 - N 59 15)","10.5,59.25,7,61",1,80.4.020.700
"Europa;Noord Europa;Noorwegen;Hordaland","(O 4 - O 7 45 /N 61 - N 59)","7.75,59,4,61",1,80.4.020.750
"Europa;Noord Europa;Noorwegen;Rogaland","(O 5 - O 7 /N 60 - N 58 15)","7,58.25,5,60",0,80.4.020.800
"Europa;Noord Europa;Noorwegen;Vest-Agder","(O 6 15 - O 8 15 /N 59 15 - N 58)","8.25,58,6.25,59.25",0,80.4.020.850
"Europa;Noord Europa;Noorwegen;Aust-Agder","(O 6 30 - O 9 30 /N 59 45 - n 58)","9.5,n 58,6.5,59.75",0,80.4.020.900
"Europa;Noord Europa;Noorwegen;Telemark","(O 6 45 - O 9 45 /N 60 15 - N 58 30)","9.75,58.5,6.75,60.25",0,80.4.020.950
"Europa;Noord Europa;Jan Mayen","(W 9 - W 7 /N 70 - N 72)","-7,72,-9,70",0,80.4.030
"Europa;Noord Europa;Svalbard (Spitsbergen)","(O 10 - O 30 /N 82 - N 75)","30,75,10,82",0,80.4.040
"Europa;Noord Europa;Sverige (Zweden)","(O 11 - O 25 /N 70 - N 55)","25,55,11,70",5,80.4.050
"Europa;Noord Europa;Sverige (Zweden);Norbotten","(O 15 15 - O 25 15 /N 69 15 - N 65 00)","25.25,65,15.25,69.25",0,80.4.050.040
"Europa;Noord Europa;Sverige (Zweden);Västerbotten","(O 14 15 - O 21 45 /N 66 30 - N 21 00)","21.75,21,14.25,66.5",0,80.4.050.080
"Europa;Noord Europa;Sverige (Zweden);Jämtland","(O 12 00 - O 17 00 /N 65 15 - N 61 30)","17,61.5,12,65.25",0,80.4.050.120
"Europa;Noord Europa;Sverige (Zweden);Västernorrland","(O 14 45 - O 19 30 /N 64 45 - N 62 00)","19.5,62,14.75,64.75",0,80.4.050.160
"Europa;Noord Europa;Sverige (Zweden);Gävleborg","(O 14 30 - O 17 45 /N 62 30 - N 60 00)","17.75,60,14.5,62.5",0,80.4.050.200
"Europa;Noord Europa;Sverige (Zweden);Kopparberg","(O 12 00 - O 17 00 /N 62 30 - N 59 45)","17,59.75,12,62.5",0,80.4.050.240
"Europa;Noord Europa;Sverige (Zweden);Värmland","(O 11 30 - O 15 30 /N 61 15 - N 58 45)","15.5,58.75,11.5,61.25",0,80.4.050.280
"Europa;Noord Europa;Sverige (Zweden);Örebro","(O 14 15 - o 16 00 /N 60 15 - N 58 30)","-0.26666666666667,58.5,14.25,60.25",0,80.4.050.320
"Europa;Noord Europa;Sverige (Zweden);Västmanland","(O 15 30 - O 17 30 /N 60 30 - N 59 15)","17.5,59.25,15.5,60.5",0,80.4.050.360
"Europa;Noord Europa;Sverige (Zweden);Uppsala","(O 16 30 - O 18 30 /N 60 45 - N 59 15)","18.5,59.25,16.5,60.75",1,80.4.050.400
"Europa;Noord Europa;Sverige (Zweden);Stockholm","(O 17 15 - O 19 15 /N 60 15 - N 58 30)","19.25,58.5,17.25,60.25",1,80.4.050.440
"Europa;Noord Europa;Sverige (Zweden);Södermanland","(O 15 30 - O 17 45 /N 59 30 - N 58 30)","17.75,58.5,15.5,59.5",0,80.4.050.480
"Europa;Noord Europa;Sverige (Zweden);Gotland","(O 17 30 - O 19 30 /N 58 45 - N 56 45)","19.5,56.75,17.5,58.75",0,80.4.050.520
"Europa;Noord Europa;Sverige (Zweden);Östergotland","(O 14 15 - O 17 00 /N 59 00 - N 57 30)","17,57.5,14.25,59",0,80.4.050.560
"Europa;Noord Europa;Sverige (Zweden);Skaraborg","(O 12 30 - O 14 45 /N 59 00 - N 57 45)","14.75,57.75,12.5,59",1,80.4.050.600
"Europa;Noord Europa;Sverige (Zweden);Älvsborg","(O 11 30 - O 13 15 /N 59 15 - N 57 00)","13.25,57,11.5,59.25",0,80.4.050.640
"Europa;Noord Europa;Sverige (Zweden);Göteborg och Bohus","(O 11 00 - O 12 15 /N 59 15 - N 57 30)","12.25,57.5,11,59.25",1,80.4.050.680
"Europa;Noord Europa;Sverige (Zweden);Halland","(O 11 45 - O 14 30 /N 57 30 - N 56 15)","14.5,56.25,11.75,57.5",0,80.4.050.720
"Europa;Noord Europa;Sverige (Zweden);Jönköping","(O 13 00 - O 16 00 /N 58 15 - N 56 45)","16,56.75,13,58.25",0,80.4.050.760
"Europa;Noord Europa;Sverige (Zweden);Kalmar","(O 15 15 - O 17 30 /N 58 15 - N 55 15)","17.5,55.25,15.25,58.25",0,80.4.050.800
"Europa;Noord Europa;Sverige (Zweden);Kronoberg","(O 13 15 - O 15 45 /N 57 15 - N 55 15)","15.75,55.25,13.25,57.25",0,80.4.050.840
"Europa;Noord Europa;Sverige (Zweden);Blekinge","(O 14 15 - O 16 15 /N 56 30 - N 56 00)","16.25,56,14.25,56.5",0,80.4.050.880
"Europa;Noord Europa;Sverige (Zweden);Kristianstad","(O 12 15 - O 14 30 /N 56 15 - N 55 15)","14.5,55.25,12.25,56.25",0,80.4.050.920
"Europa;Noord Europa;Sverige (Zweden);Malmöhus","(O 12 30 - O 14 30 /N 56 30 - N 55 15)","14.5,55.25,12.5,56.5",0,80.4.050.960
"Europa;Noord Europa;Suomi (Finland)","(O 19 - O 32 /N 71 - N 59)","32,59,19,71",0,80.4.060
"Europa;Noord Europa;Suomi (Finland);Lappi","(O 20 00 - O 30 00 /N 70 15 - N 65 30)","30,65.5,20,70.25",0,80.4.060.050
"Europa;Noord Europa;Suomi (Finland);Oulu","(O 23 30 - O 30 45 /N 66 45 - N 63 15)","30.75,63.25,23.5,66.75",0,80.4.060.100
"Europa;Noord Europa;Suomi (Finland);Vaasa","(O 21 00 - O 25 00 /N 64 15 - N 61 45)","25,61.75,21,64.25",0,80.4.060.150
"Europa;Noord Europa;Suomi (Finland);Keski-Suomi","(O 24 00 - O 26 45 /N 63 45 - N 61 30)","26.75,61.5,24,63.75",0,80.4.060.200
"Europa;Noord Europa;Suomi (Finland);Kuopio","(O 26 00 - O 29 00 /N 64 15 - N 62 15)","29,62.25,26,64.25",0,80.4.060.250
"Europa;Noord Europa;Suomi (Finland);Pohjois-Karjala","(O 28 15 - O 30 00 /N 63 45 - N 61 30)","30,61.5,28.25,63.75",0,80.4.060.300
"Europa;Noord Europa;Suomi (Finland);Mikkeli","(O 25 15 - O 29 45 /N 62 45 - N 61 00)","29.75,61,25.25,62.75",0,80.4.060.350
"Europa;Noord Europa;Suomi (Finland);Kymi","(O 26 00 - O 30 30 /N 61 45 - N 60 15)","30.5,60.25,26,61.75",0,80.4.060.400
"Europa;Noord Europa;Suomi (Finland);Uudenmaa","(O 22 45 - O 26 45 /N 61 00 - N 59 45)","26.75,59.75,22.75,61",0,80.4.060.450
"Europa;Noord Europa;Suomi (Finland);Häme","(O 23 00 - O 26 15 /N 62 30 - N 60 30)","26.25,60.5,23,62.5",0,80.4.060.500
"Europa;Noord Europa;Suomi (Finland);Turu ja Pori","(O 21 00 - O 23 45 /N 62 30 - N 59 45)","23.75,59.75,21,62.5",0,80.4.060.550
"Europa;Noord Europa;Suomi (Finland);Åland","(O 17 00 - O 21 00 /N 61 00 - N 59 45)","21,59.75,17,61",0,80.4.060.600
"Europa;Noord Europa;Danmark (Denemarken)","(O 8 - O 16 /N 58 - N 54)","16,54,8,58",4,80.4.070
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ","(O 9 30 - O 15 30 /N 56 15 - N 54 30)","15.5,54.5,9.5,56.25",1,80.4.070.100
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;København (gemeente)","(O 12 15 - O 12 45 /N 55 45 - N 55 35)","12.75,55.583333333333,12.25,55.75",0,80.4.070.103
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;Frederiksberg","(O 12 25 - O 12 35 /N 55 45 - N 55 40)","12.583333333333,55.666666666667,12.416666666667,55.75",0,80.4.070.105
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;København (provincie)","(O 12 00 - O 12 45 /N 56 00 - N 55 30)","12.75,55.5,12,56",0,80.4.070.110
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;Frederiksborg","(O 11 45 - O 12 45 /N 56 15 - N 55 30)","12.75,55.5,11.75,56.25",0,80.4.070.120
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;Roskilde","(O 11 45 - O 12 30 /N 55 50 - N 55 20)","12.5,55.333333333333,11.75,55.833333333333",0,80.4.070.130
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;Vestjælland","(O 10 35 - O 11 50 /N 56 00 - N 55 05)","11.833333333333,55.083333333333,10.583333333333,56",0,80.4.070.140
"Europa;Noord Europa;Danmark (Denemarken);Sjaelland-Lolland-Falster (Seeland-Lolland-Falster) ;Storstrøm","(O 10 45 - O 12 45 /N 55 30 - N 54 30)","12.75,54.5,10.75,55.5",0,80.4.070.150
"Europa;Noord Europa;Danmark (Denemarken);Bornholm","(O 14 30 - O 15 30 /N 55 30 - N 54 30)","15.5,54.5,14.5,55.5",0,80.4.070.200
"Europa;Noord Europa;Danmark (Denemarken);Fyn","(O 9 35 - O 11 30 /N 55 45 - N 54 35)","11.5,54.583333333333,9.5833333333333,55.75",0,80.4.070.300
"Europa;Noord Europa;Danmark (Denemarken);Jylland","(O 8 00 - O 9 20 /N 57 45 - N 55 45)","9.3333333333333,55.75,8,57.75",1,80.4.070.400
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Sønderjylland","(O 8 15 - O 10 15 /N 55 30 - N 55 45)","10.25,55.75,8.25,55.5",0,80.4.070.410
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Ribe","(O 8 00 - O 9 20 /N 56 00 - N 55 10)","9.3333333333333,55.166666666667,8,56",0,80.4.070.420
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Vejle","(O 9 00 - O 10 25 /N 56 10 - N 55 05)","10.416666666667,55.083333333333,9,56.166666666667",0,80.4.070.430
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Ringkøbing","(O 8 00 - O 9 25 /N 56 45 - N 55 05)","9.4166666666667,55.083333333333,8,56.75",0,80.4.070.440
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Århus","(O 9 45 - O 11 00 /N 56 45 - N 55 35)","11,55.583333333333,9.75,56.75",1,80.4.070.450
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Viborg","(O 8 10 - O 9 55 /N 57 10 - N 56 10)","9.9166666666667,56.166666666667,8.1666666666667,57.166666666667",0,80.4.070.460
"Europa;Noord Europa;Danmark (Denemarken);Jylland;Nordjylland","(O 9 00 - O 11 30 /N 57 45 - N 56 30)","11.5,56.5,9,57.75",0,80.4.070.470
"Europa;Noord Europa;Føroyar (Faeroer)","(W 8 - W 6 /N 63 - N 61)","-6,61,-8,63",0,80.4.080
"Europa;Noord Europa;Føroyar (Faeroer);Nordhoya Sysla","(W 6 55 - W 6 15 /N 62 30 - N 62 05)","-6.25,62.083333333333,-6.9166666666667,62.5",0,80.4.080.100
"Europa;Noord Europa;Føroyar (Faeroer);Eysturoyar Sysla","(W 7 15 - W 6 30 /N 62 30 - N 62 00)","-6.5,62,-7.25,62.5",0,80.4.080.200
"Europa;Noord Europa;Føroyar (Faeroer);Streymoyar Sysla","(W 7 15 - W 6 30 /N 62 20 - N 61 50)","-6.5,61.833333333333,-7.25,62.333333333333",0,80.4.080.300
"Europa;Noord Europa;Føroyar (Faeroer);Tórshavn","(W 7 45 - W 7 00 /N 62 05 - N 62 00)","-7,62,-7.75,62.083333333333",0,80.4.080.400
"Europa;Noord Europa;Føroyar (Faeroer);Vága Sysla","(W 6 50 - W 6 45 /N 62 15 - N 62 00)","-6.75,62,-6.8333333333333,62.25",0,80.4.080.500
"Europa;Noord Europa;Føroyar (Faeroer);Sandoyar Sysla","(W 7 00 - W 6 30 /N 61 50 - N 61 35)","-6.5,61.583333333333,-7,61.833333333333",0,80.4.080.600
"Europa;Noord Europa;Føroyar (Faeroer);Sudhuroyar Nordhara Sysla","(W 7 00 - W 6 40 /N 61 45 - N 61 30)","-6.6666666666667,61.5,-7,61.75",0,80.4.080.700
"Europa;Noord Europa;Føroyar (Faeroer);Sudhuroyat Sunnara Sysla","(W 7 00 - W 6 35 /N 61 35 - N 61 15)","-6.5833333333333,61.25,-7,61.583333333333",0,80.4.080.800
"Europa;Noord Europa;Baltische Staten","(O 18 - O 35 /N 60 - N 52)","35,52,18,60",5,80.4.100
"Europa;Noord Europa;Eesti (Estland)","(O 21 - O 28 /N 60 - N 56)","28,56,21,60",0,80.4.110
"Europa;Noord Europa;Latvia (Letland)","(O 20 - O 28 /N 58 - N 55)","28,55,20,58",0,80.4.120
"Europa;Noord Europa;Latvia (Letland);Ventspils","(O 21 15 - O 22 30 /N 57 45 - N 56 30)","22.5,56.5,21.25,57.75",0,80.4.120.030
"Europa;Noord Europa;Latvia (Letland);Talsu","(O 22 00 - O 23 30 /N 57 50 - N 57 00)","23.5,57,22,57.833333333333",0,80.4.120.060
"Europa;Noord Europa;Latvia (Letland);Limba_u","(O 24 10 - O 25 15 /N 58 00 - N 57 10)","25.25,57.166666666667,24.166666666667,58",0,80.4.120.090
"Europa;Noord Europa;Latvia (Letland);Valmieras","(O 24 45 - O 25 45 /N 58 15 - N 57 15)","25.75,57.25,24.75,58.25",0,80.4.120.120
"Europa;Noord Europa;Latvia (Letland);Valkas","(O 25 30 - O 26 30 /N 58 00 - N 57 15)","26.5,57.25,25.5,58",0,80.4.120.150
"Europa;Noord Europa;Latvia (Letland);Al_ksnes","(O 26 00 - O 28 00 /N 57 45 - N 57 15)","28,57.25,26,57.75",0,80.4.120.180
"Europa;Noord Europa;Latvia (Letland);Kuld_gas","(O 21 15 - O 22 45 /N 57 15 - N 56 15)","22.75,56.25,21.25,57.25",0,80.4.120.210
"Europa;Noord Europa;Latvia (Letland);Tukuma","(O 22 15 - O 23 45 /N 57 30 - N 56 30)","23.75,56.5,22.25,57.5",0,80.4.120.240
"Europa;Noord Europa;Latvia (Letland);R_gas","(O 23 15 - O 25 30 /N 57 30 - N 56 30)","25.5,56.5,23.25,57.5",0,80.4.120.270
"Europa;Noord Europa;Latvia (Letland);C_su","(O 24 30 - O 26 30 /N 57 45 - N 56 45)","26.5,56.75,24.5,57.75",0,80.4.120.330
"Europa;Noord Europa;Latvia (Letland);Gulbenes","(O 25 45 - O 27 15 /N 57 30 - N 56 50)","27.25,56.833333333333,25.75,57.5",0,80.4.120.360
"Europa;Noord Europa;Latvia (Letland);Balvu","(O 26 45 - O 28 00 /N 57 30 - N 56 45)","28,56.75,26.75,57.5",0,80.4.120.390
"Europa;Noord Europa;Latvia (Letland);Liep_ja","(O 20 50 - O 22 10 /N 57 00 - N 56 00)","22.166666666667,56,20.833333333333,57",0,80.4.120.420
"Europa;Noord Europa;Latvia (Letland);Saldus","(O 21 50 - O 23 00 /N 57 00 - N 56 15)","23,56.25,21.833333333333,57",0,80.4.120.450
"Europa;Noord Europa;Latvia (Letland);Dobeles","(O 22 30 - O 23 45 /N 56 50 - N 56 15)","23.75,56.25,22.5,56.833333333333",0,80.4.120.480
"Europa;Noord Europa;Latvia (Letland);Jelgavas","(O 23 15 - O 24 15 /N 56 50 - N 56 15)","24.25,56.25,23.25,56.833333333333",0,80.4.120.510
"Europa;Noord Europa;Latvia (Letland);Bauskas","(O 23 30 - O 24 50 /N 56 50 - N 56 10)","24.833333333333,56.166666666667,23.5,56.833333333333",0,80.4.120.540
"Europa;Noord Europa;Latvia (Letland);Ogres","(O 24 15 - O 22 45 /N 57 00 - N 56 15)","22.75,56.25,24.25,57",0,80.4.120.570
"Europa;Noord Europa;Latvia (Letland);Stu_kas","(O 24 30 - O 26 40 /N 56 50 - N 56 10)","26.666666666667,56.166666666667,24.5,56.833333333333",0,80.4.120.600
"Europa;Noord Europa;Latvia (Letland);Madonas","(O 25 20 - O 27 00 /N 57 15 - N 56 30)","27,56.5,25.333333333333,57.25",0,80.4.120.630
"Europa;Noord Europa;Latvia (Letland);R_zeknes","(O 26 30 - O 27 50 /N 56 55 - N 56 05)","27.833333333333,56.083333333333,26.5,56.916666666667",0,80.4.120.660
"Europa;Noord Europa;Latvia (Letland);Ludzas","(O 27 10 - O 28 30 /N 56 55 - N 56 05)","28.5,56.083333333333,27.166666666667,56.916666666667",0,80.4.120.690
"Europa;Noord Europa;Latvia (Letland);J_kabpils","(O 25 10 - O 26 30 /N 56 45 - N 56 00)","26.5,56,25.166666666667,56.75",0,80.4.120.720
"Europa;Noord Europa;Latvia (Letland);Pre_u","(O 26 00 - O 27 10 /N 56 45 - N 56 00)","27.166666666667,56,26,56.75",0,80.4.120.750
"Europa;Noord Europa;Latvia (Letland);Daugavpils","(O 25 45 - O 27 00 /N 56 15 - N 55 30)","27,55.5,25.75,56.25",0,80.4.120.780
"Europa;Noord Europa;Latvia (Letland);Kr_slavas","(O 26 45 - O 28 15 /N 56 15 - N 55 45)","28.25,55.75,26.75,56.25",0,80.4.120.810
"Europa;Noord Europa;Litouwen","(O 20 - O 27 /N 57 - N 53)","27,53,20,57",2,80.4.130
"Europa;West Europa","(W 30 - O 30 /N 82 - N 54)","30,54,-30,82",632,80.4.200
"Europa;West Europa;Nederland","(O 3 - O 8 /N 54 - N 50)","8,50,3,54",445,80.4.210
"Europa;West Europa;Nederland;Noordwest Nederland","(O 3 45 - O 5 30 /N 53 15 - N 51 35)","5.5,51.583333333333,3.75,53.25",201,80.4.210.100
"Europa;West Europa;Nederland;Noordwest Nederland;Zuid-Holland","(O 3 45 - O 5 10 /N 52 20 - N 51 35)","5.1666666666667,51.583333333333,3.75,52.333333333333",100,80.4.210.110
"Europa;West Europa;Nederland;Noordwest Nederland;Noord-Holland","(O 4 29 - O 5 20 /N 53 15 - N 52 10)","5.3333333333333,52.166666666667,4.4833333333333,53.25",102,80.4.210.150
"Europa;West Europa;Nederland;Noordoost Nederland","(O 4 45 - O 7 15 /N 53 35 - N 52 00)","7.25,52,4.75,53.583333333333",54,80.4.210.200
"Europa;West Europa;Nederland;Noordoost Nederland;Friesland","(O 4 45 - O 6 30 /N 53 35 - N 52 45)","6.5,52.75,4.75,53.583333333333",15,80.4.210.210
"Europa;West Europa;Nederland;Noordoost Nederland;Groningen","(O 6 00 - O 7 15 /N 53 35 - N 52 50)","7.25,52.833333333333,6,53.583333333333",17,80.4.210.230
"Europa;West Europa;Nederland;Noordoost Nederland;Drenthe","(O 6 05 - O 7 05 /N 53 15 - N 52 35)","7.0833333333333,52.583333333333,6.0833333333333,53.25",7,80.4.210.250
"Europa;West Europa;Nederland;Noordoost Nederland;Overijssel","(O 5 45 - O 7 20 /N 53 00 - N 52 35)","7.3333333333333,52.583333333333,5.75,53",16,80.4.210.270
"Europa;West Europa;Nederland;Midden Nederland","(O 4 45 - O 7 00 /N 52 40 - N 51 40)","7,51.666666666667,4.75,52.666666666667",72,80.4.210.300
"Europa;West Europa;Nederland;Midden Nederland;Gelderland","(O 5 05 - O 6 55 /N 52 40 - N 51 40)","6.9166666666667,51.666666666667,5.0833333333333,52.666666666667",47,80.4.210.310
"Europa;West Europa;Nederland;Midden Nederland;Flevoland","(O 5 05 - O 6 00 /N 53 55 - N 52 10)","6,52.166666666667,5.0833333333333,53.916666666667",1,80.4.210.330
"Europa;West Europa;Nederland;Midden Nederland;Utrecht","(O 4 45 - O 5 40    /N 52 20 - N 51 55)","5.6666666666667,51.916666666667,4.75,52.333333333333",26,80.4.210.350
"Europa;West Europa;Nederland;Zuid Nederland","(O 3 15 - O 6 15 /N 51 55 - N 50 45)","6.25,50.75,3.25,51.916666666667",55,80.4.210.400
"Europa;West Europa;Nederland;Zuid Nederland;Zeeland","(O 3 20 - O 4 20 /N 52 20 - N 51 10)","4.3333333333333,51.166666666667,3.3333333333333,52.333333333333",18,80.4.210.410
"Europa;West Europa;Nederland;Zuid Nederland;Noord-Brabant","(O 4 10 - O 6 05 /N 51 50 - N 51 10)","6.0833333333333,51.166666666667,4.1666666666667,51.833333333333",24,80.4.210.430
"Europa;West Europa;Nederland;Zuid Nederland;Limburg","(O 5 30 - O 6 15 /N 51 50 - N 50 45)","6.25,50.75,5.5,51.833333333333",10,80.4.210.450
"Europa;West Europa;België","(O 2 - O 7 /N 52 - N 49)","7,49,2,52",58,80.4.220
"Europa;West Europa;België;Vlaanderen","(O 2 30 - O 5 50 /N 51 30 - N 50 40)","5.8333333333333,50.666666666667,2.5,51.5",11,80.4.220.100
"Europa;West Europa;België;Vlaanderen;West-Vlaanderen","(O 2 30 - O 3 35 /N 51 30 - N 50 40)","3.5833333333333,50.666666666667,2.5,51.5",2,80.4.220.110
"Europa;West Europa;België;Vlaanderen;Oost-Vlaanderen","(O 3 15 - O 4 30 /N 51 30 - N 50 30)","4.5,50.5,3.25,51.5",1,80.4.220.120
"Europa;West Europa;België;Vlaanderen;Antwerpen (provincie)","(O 4 10 - O 5 20 /N 52 35 - N 51 55)","5.3333333333333,51.916666666667,4.1666666666667,52.583333333333",5,80.4.220.130
"Europa;West Europa;België;Vlaanderen;Vlaams Brabant","(O 3 45 - O 5 15 /N 51 10 - N 50 45)","5.25,50.75,3.75,51.166666666667",0,80.4.220.140
"Europa;West Europa;België;Vlaanderen;Limburg","(O 4 55 - O 5 55 /N 51 20 - N 50 40)","5.9166666666667,50.666666666667,4.9166666666667,51.333333333333",1,80.4.220.150
"Europa;West Europa;België;Brussel (provincie)","(O 4 10 - O 4 45 /N 51 05 - N 51 45)","4.75,51.083333333333,4.1666666666667,51.75",4,80.4.220.200
"Europa;West Europa;België;Wallonië","(O 2 30 - O 6 30 /N 51 50 - N 49 20)","6.5,49.333333333333,2.5,51.833333333333",9,80.4.220.300
"Europa;West Europa;België;Wallonië;Hainaut","(O 2 45 - O 4 40 /N 50 50 - N 49 55)","4.6666666666667,49.916666666667,2.75,50.833333333333",2,80.4.220.310
"Europa;West Europa;België;Wallonië;Brabant Wallonie","(O 4 45 - O 5 15 /N 50 50 - N 50 30)","5.25,50.5,4.75,50.833333333333",1,80.4.220.320
"Europa;West Europa;België;Wallonië;Namur (provincie)","(O 4 15 - O 5 30 /N 50 45 - N 49 45)","5.5,49.75,4.25,50.75",2,80.4.220.330
"Europa;West Europa;België;Wallonië;Liège (provincie)","(O 4 55 - O 6 50 /N 50 50 - N 50 05)","6.8333333333333,50.083333333333,4.9166666666667,50.833333333333",3,80.4.220.340
"Europa;West Europa;België;Wallonië;Luxembourg (provincie)","(O 4 50 - O 6 05 /N 50 30 - N 49 30)","6.0833333333333,49.5,4.8333333333333,50.5",0,80.4.220.350
"Europa;West Europa;Luxembourg (groothertogdom)","(O 5 30 - O 6 35 /N 50 15 - N 49 25)","6.5833333333333,49.416666666667,5.5,50.25",9,80.4.230
"Europa;West Europa;Luxembourg (groothertogdom);Diekirch","(O 5 45 - O 6 20 /N 50 12 - N 49 40)","6.3333333333333,49.666666666667,5.75,50.2",0,80.4.230.100
"Europa;West Europa;Luxembourg (groothertogdom);Luxembourg (provincie)","(O 5 45 - O 6 20 /N 49 55 - N 56 25)","6.3333333333333,56.416666666667,5.75,49.916666666667",0,80.4.230.200
"Europa;West Europa;Luxembourg (groothertogdom);Grevenmacher","(O 6 05 - O 6 35 /N 49 55 - N 49 25)","6.5833333333333,49.416666666667,6.0833333333333,49.916666666667",0,80.4.230.300
"Europa;West Europa;United Kingdom","(W 8 - O 2 /N 61 - N 50)","2,50,-8,61",39,80.4.240
"Europa;West Europa;United Kingdom;Schotland","(W 8 - W 0 30 /N 61 00 - N 54 30)","-0.5,54.5,-8,61",8,80.4.240.000
